	id	text	misogynous	misogyny_category	target	hate	humour
1	4070	coulter needs to eat a ham sandwich and choke on it such a sexist comment plenty of rw men are truly hysterical have you seen how the president acts	0	0	0	not_hate	funny
2	4071	this from the guy who bragged about grabbing you women by the pussy stfu you fat bloated lying piece of shit you shouldn t have been elected b c of your speech as well as many more reasons that your so called conservative bibke beaters	0	0	0	explicit_hate	funny
3	4072	my mather is a slut bitch	1	discredit	active	not_hate	funny
4	4073	in the case of trump s multiple allegations of sexual assault and rape his followers called the women liars and threatened them	0	0	0	not_hate	not_funny
5	4074	can you choke me with your left hand and slap my head with that book and step fucking me on the face with those heels okay thank you	0	0	0	implicit_hate	funny
6	4075	it s hysterical that some1 as big as keeps filing pfas if i were the judge i d take one look at her and say bitch you good	0	0	0	not_hate	funny
7	4076	i thought you were leaving the country you washed up skank ass	0	0	0	explicit_hate	funny
8	4077	if you support someone who bragged about grabbing women by the pussy and being able to shoot someone in the middle of 5th avenue without losing a vote you can kindly stfu about uplifting discourse	0	0	0	implicit_hate	funny
9	4078	you re a fucking skank	1	discredit	active	explicit_hate	funny
10	4079	slavery post white women rape many black women men children than u could ever imagine cause of url	0	0	0	implicit_hate	funny
11	4080	its a bitch who better get her some business forreal how the fuck u gone feel entitled to somebody bitch u got blackballed u gone stay blackballed i ain t saving no hoe u is not apart of my spurs dreams the woman u see on my page had on the san antonio spurs warm up jacket	1	dominance	active	implicit_hate	funny
12	4081	im so sick of this hoe speaking on me bitch you dont know shit stfu	1	dominance	active	not_hate	funny
13	4082	liberals are self identifying as spectacularly stupid egocentric liars who will say do anything in pursuit of their self elevating agendawant proof just watch compete for most hysterical woman at the kavanaugh hearings walkawayfromdemocrats	1	stereotype	active	not_hate	funny
14	4083	if you don t like the song bitch keep it moving hoe you can t sing you can t do shit but suck dick bitch stfu you dumb white trash ass bitch	1	dominance	active	explicit_hate	funny
15	4084	shut up i heard you were a skank and totally let david m go all the way	1	dominance	active	not_hate	funny
16	4085	are you scared theyll take the crown from you your reign as most hysterical woman has been long and most likely safe	1	stereotype	active	not_hate	funny
17	4086	u a rabid fucking cunt oh yea but u from indiana tho common for u women folk ask mother pence	1	stereotype	active	implicit_hate	funny
18	4087	the guy who has spent five years hiding from a rape inquiry thinks that a powerful woman is creepy man url	0	0	0	not_hate	funny
19	4088	stfu pussy no more apple music for you	1	dominance	active	implicit_hate	funny
20	4089	y all degrading ikon watch out they might not be the most popular but they are one of the few versatile kpop groups you can t bring them down not at this era they will continue to shine and you can no longer do anything to stop it so stfu	0	0	0	not_hate	funny
21	4090	i miss my stupid pretty stank dumb whore skank trick bitch ass friends	0	0	0	explicit_hate	funny
22	4091	dis bitch had the nerve to tell me im not from a hood bitch stfu ill spit on u hoe u dont know me so mind ya business and worry bout yo child instead of me dickriding ass girl	1	dominance	active	implicit_hate	funny
23	4092	this is horrifying so many women have suffered from rape abuse at the hands of men who are never held accountable url	0	0	0	not_hate	funny
24	4093	beg for your fingers inside my tight little pussy i promise it s only wet for you maybe i ll also beg you to choke me or spa don t think you ve earned any of these things angel demanding subs sigh only beaten by bratty su	0	0	0	implicit_hate	funny
25	4094	christians criticize muslim men as savages 4raping a woman 4showing her ankles christian men rape wom url	0	0	0	explicit_hate	funny
26	4095	seriously fuck you if you argue with anyone who is simply expressing how you made them feel just stfu and listen	1	dominance	active	not_hate	funny
27	4096	you need to crawl back under your are the hysterical woman	1	stereotype	active	implicit_hate	funny
28	4097	so is a faker and a tool and he s competing with to see who can be the most hysterical woman in the senate what a surprise	1	stereotype	active	not_hate	funny
29	4098	lol this is hysterical youre a loser i actually think you have potential but youre just disingenuous its clear you want to be a celebrity not a leader	0	0	0	not_hate	funny
30	4099	then don t attack a woman for being a rape victim this isn t hard	0	0	0	implicit_hate	funny
31	4100	the same men who denigrate trump s accusers defend o reilly or deny date rape exists now castigate women for not coming forward sooner	0	0	0	not_hate	not_funny
32	4101	another woman has come forward with a very detailed rape allegation against url	0	0	0	not_hate	not_funny
33	4102	shut the fuck up you fucking monkey jew bitch cunt nigger dick licking	1	dominance	active	explicit_hate	funny
34	4103	you can t find any other abbreviation for treating a woman nicely that doesn t use the word rape really url	0	0	0	not_hate	funny
35	4104	copper sandwich maker sweeps sponsored by money nuts and kitchen authority enter today	0	0	0	not_hate	not_funny
36	4105	says a hysterical woman hustler con artist grifter	1	stereotype	active	implicit_hate	funny
37	4106	oh you skank	1	discredit	active	explicit_hate	funny
38	4107	you fucked puerto rico the people and you know it my own family members bore witness lived thru it at bare minimum stfu instead of attacking with lies bullshit you your paper towel throwing bullshit you fucking liar piece o	0	0	0	not_hate	funny
39	4108	oh good its that time of year when women bitch about men watching football why is this a thing why dont you shut the fuck up and enjoy the game k bye	1	dominance	passive	implicit_hate	funny
40	4109	you gonna shut the fuck up pussy	1	dominance	active	explicit_hate	funny
41	4110	get in here you pussy	1	discredit	active	implicit_hate	funny
42	4111	you sat by to engrossed in your own ego while women were being raped and assaulted you are a rape ena url	0	0	0	not_hate	funny
43	4112	that skank looks good on your arm you been dating your mom long she needs to start thinking about some botox or maybe a full facelift lying does that to you	1	discredit	active	implicit_hate	funny
44	4113	you re just a skank and everyone knows it otherwise you wouldn t be making excuses for not settling down whilst hanging out with multiple different guys	1	discredit	active	not_hate	funny
45	4114	lol we already have a theme song then we stay in the kitchen when the kitchen gets hot	0	0	0	not_hate	funny
46	4115	i will always love you ken though i really admire you feel like a mother tiger with you i could of jumped through the tv when that skank slapped your face that upset me a lot	1	discredit	active	not_hate	funny
47	4116	its really hard to tell who the most hysterical woman is at these senate hearing this week or	1	stereotype	active	not_hate	funny
48	4117	you ready baby im going to fuck you and your sister like till both of you pussy is filled and leaking with my cum	1	sexual_harassment	active	implicit_hate	funny
49	4118	how are they trying to destroy you you missed your 4 kids first day at school to skank about topless with yet another man disgraceful the kids are better off with their dads where theyre happy safe have a stable loving home	1	stereotype	active	implicit_hate	funny
50	4119	sometimes it can feel like your old mommy is always ready to be intimate with you even at 68this lustful mom s pussy doesn t stop soaking	1	discredit	active	implicit_hate	funny
51	4120	another cunt named sandip appeared and crying about developing okay cunt sandip how did you justifying you other device like x4 g6 family comes with oreo how moto z2 play getting updates for oreo you motherfucker yo	0	0	0	implicit_hate	funny
52	4121	ben sasse is 100 correct since 1973 all ive ever heard every two years for elections are hysterical women all a leftist act about back alley abortions this shit is getting old i didnt hear one other protest issue being yelled about i	1	stereotype	passive	not_hate	funny
53	4122	and i think wins as most hysterical woman kamala is runner up but the drama queen going way gay w that i am spartacus hysteria	0	0	0	not_hate	funny
54	4123	hey you fucking cunt ass bitch do the world a favor and fucking kill yourself at least you ll be great to something and not fuck that up at least we hope you won t	1	sexual_harassment	active	explicit_hate	funny
55	4124	left the wh dead broke but were able to buy 2 million dollar homes and buy their skank daughter a 10 million dollar apartment boy would i love to see those loan applications and bank statements can you smell bank fraud and tax shenanigans	1	discredit	active	implicit_hate	funny
56	4125	how is it that no law enforcement entity finds it odd that you can leave the wh dead broke and then buy your skank daughter a 10 million apartment and pay for a 3 million wedding have the clintons ever gone back to haiti	1	discredit	active	implicit_hate	funny
57	4126	im perfectly happy with my boyfriend bitch but dont worry karma is coming for your skank ass	1	discredit	active	implicit_hate	funny
58	4127	your the fucking bitch you whore	1	discredit	active	explicit_hate	funny
59	4128	from the multi year champion of most hysterical woman of the universe award and i m being generous calling you a woman	1	stereotype	active	not_hate	funny
60	4129	this stupid skank can barely speak english	1	discredit	active	explicit_hate	funny
61	4130	no that s not the reason feminazi back in ur hole bitch	1	discredit	active	implicit_hate	funny
62	4131	there are some wins that will make u go hysterical some makes you happy but same time you are sad beco url	0	0	0	not_hate	funny
63	4132	he called himself spartacus he is selfish grandstanding hysterical woman	0	0	0	not_hate	not_funny
64	4133	once a stripper always a skank an a y a hole	1	discredit	passive	implicit_hate	funny
65	4134	just because a woman decides to drop charges concerning a rape allegation doesn t mean it didn t happen the legal url	0	0	0	not_hate	funny
66	4135	9 28 you pussy bitchhhhhhhh eat it up lil hoe i know you bang wit us its rollllllinnnnn on mine ion do da groovin yadig	1	discredit	active	implicit_hate	funny
67	4136	dan humphrey is an annoying skank bitch	1	discredit	active	explicit_hate	funny
68	4137	dont you realize youre only making my cock harder with your constant whining you stupid little bitch god your pussy feels so tight when i choke you i think i might just fill your pussy up right now so you never forget about this day	1	sexual_harassment	active	implicit_hate	funny
